DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
1970-05-05 23:00:00,73.6,19700700,,19700900,73.3,19700800
1970-05-06 23:00:00,73.45,19700700,,19700900,73.05,19700800
1970-05-07 23:00:00,73.5,19700700,,19700900,73.25,19700800
1970-05-08 23:00:00,74.4,19700700,,19700900,74.0,19700800
1970-05-11 23:00:00,73.25,19700700,,19700900,73.05,19700800
1970-05-12 23:00:00,72.9,19700700,,19700900,72.8,19700800
1970-05-13 23:00:00,73.5,19700700,,19700900,73.15,19700800
1970-05-14 23:00:00,73.95,19700700,,19700900,73.45,19700800
1970-05-15 23:00:00,73.75,19700700,,19700900,73.15,19700800
1970-05-18 23:00:00,73.35,19700700,,19700900,72.95,19700800
1970-05-19 23:00:00,73.7,19700700,,19700900,73.5,19700800
1970-05-20 23:00:00,73.1,19700700,,19700900,72.85,19700800
1970-05-21 23:00:00,73.7,19700700,,19700900,73.6,19700800
1970-05-22 23:00:00,74.4,19700700,,19700900,74.05,19700800
1970-05-25 23:00:00,72.9,19700700,,19700900,72.75,19700800
1970-05-26 23:00:00,72.4,19700700,,19700900,72.4,19700800
1970-05-27 23:00:00,72.9,19700700,,19700900,72.8,19700800
1970-05-28 23:00:00,73.2,19700700,,19700900,72.9,19700800
1970-06-01 23:00:00,73.9,19700700,,19700900,73.95,19700800
1970-06-02 23:00:00,74.0,19700700,72.8,19700900,74.05,19700800
1970-06-03 23:00:00,75.0,19700800,,19701000,73.65,19700900
1970-06-04 23:00:00,76.3,19700800,,19701000,74.5,19700900
1970-06-05 23:00:00,76.4,19700800,,19701000,74.5,19700900
1970-06-08 23:00:00,76.0,19700800,,19701000,74.0,19700900
1970-06-09 23:00:00,76.5,19700800,,19701000,74.5,19700900
1970-06-10 23:00:00,78.0,19700800,,19701000,76.3,19700900
1970-06-11 23:00:00,77.7,19700800,,19701000,76.6,19700900
1970-06-12 23:00:00,77.55,19700800,,19701000,76.25,19700900
1970-06-15 23:00:00,77.0,19700800,,19701000,75.7,19700900
1970-06-16 23:00:00,76.0,19700800,,19701000,75.4,19700900
1970-06-17 23:00:00,76.65,19700800,,19701000,75.6,19700900
1970-06-18 23:00:00,76.75,19700800,,19701000,76.1,19700900
1970-06-19 23:00:00,76.3,19700800,,19701000,75.75,19700900
1970-06-22 23:00:00,76.55,19700800,,19701000,75.9,19700900
1970-06-23 23:00:00,78.05,19700800,,19701000,78.0,19700900
1970-06-24 23:00:00,76.9,19700800,,19701000,76.8,19700900
1970-06-25 23:00:00,78.35,19700800,,19701000,78.25,19700900
1970-06-26 23:00:00,79.2,19700800,,19701000,78.9,19700900
1970-06-29 23:00:00,81.50001,19700800,,19701000,81.8,19700900
1970-06-30 23:00:00,80.2,19700800,,19701000,80.2,19700900
1970-07-01 23:00:00,81.25,19700800,,19701000,80.5,19700900
1970-07-02 23:00:00,82.1,19700800,,19701000,81.15001,19700900
1970-07-06 23:00:00,79.0,19700800,78.0,19701000,78.6,19700900
1970-07-07 23:00:00,79.15,19700900,,19701200,78.45,19701000
1970-07-08 23:00:00,81.35001,19700900,,19701200,80.15,19701000
1970-07-09 23:00:00,80.10001,19700900,,19701200,79.0,19701000
1970-07-10 23:00:00,80.7,19700900,,19701200,79.4,19701000
1970-07-13 23:00:00,84.1,19700900,,19701200,83.2,19701000
1970-07-14 23:00:00,82.7,19700900,,19701200,81.75,19701000
1970-07-15 23:00:00,82.5,19700900,,19701200,81.7,19701000
1970-07-16 23:00:00,81.05,19700900,,19701200,80.3,19701000
1970-07-17 23:00:00,80.65002,19700900,,19701200,79.65,19701000
1970-07-20 23:00:00,81.50001,19700900,,19701200,80.0,19701000
1970-07-21 23:00:00,81.25,19700900,,19701200,79.6,19701000
1970-07-22 23:00:00,81.35001,19700900,,19701200,79.9,19701000
1970-07-23 23:00:00,82.5,19700900,,19701200,80.80001,19701000
1970-07-24 23:00:00,81.90002,19700900,,19701200,80.2,19701000
1970-07-27 23:00:00,83.0,19700900,,19701200,80.45,19701000
1970-07-28 23:00:00,82.15,19700900,,19701200,79.25,19701000
1970-07-29 23:00:00,81.25,19700900,,19701200,79.25,19701000
1970-07-30 23:00:00,80.10001,19700900,,19701200,77.6,19701000
1970-07-31 23:00:00,81.05,19700900,,19701200,78.75,19701000
1970-08-03 23:00:00,81.8,19700900,,19701200,78.8,19701000
1970-08-04 23:00:00,80.80001,19700900,,19701200,77.5,19701000
1970-08-05 23:00:00,80.35,19700900,,19701200,77.15,19701000
1970-08-06 23:00:00,80.3,19700900,,19701200,77.4,19701000
1970-08-07 23:00:00,81.1,19700900,,19701200,78.2,19701000
1970-08-10 23:00:00,81.35001,19700900,,19701200,78.35,19701000
1970-08-11 23:00:00,80.75,19700900,,19701200,78.05,19701000
1970-08-12 23:00:00,81.8,19700900,,19701200,79.4,19701000
1970-08-13 23:00:00,81.8,19700900,,19701200,80.3,19701000
1970-08-14 23:00:00,82.0,19700900,,19701200,80.45,19701000
1970-08-17 23:00:00,86.95,19700900,,19701200,85.45,19701000
1970-08-18 23:00:00,83.0,19700900,,19701200,81.50001,19701000
1970-08-19 23:00:00,84.5,19700900,,19701200,83.7,19701000
1970-08-20 23:00:00,83.4,19700900,,19701200,82.3,19701000
1970-08-21 23:00:00,82.5,19700900,,19701200,80.60001,19701000
1970-08-24 23:00:00,82.1,19700900,,19701200,80.0,19701000
1970-08-25 23:00:00,82.7,19700900,,19701200,81.6,19701000
1970-08-26 23:00:00,81.90002,19700900,,19701200,80.25001,19701000
1970-08-27 23:00:00,82.0,19700900,,19701200,80.0,19701000
