DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
1988-11-03 23:00:00,13.9,19881200,14.33,19891200,14.33,19891100
1988-11-04 23:00:00,14.04,19881200,14.14,19891200,14.14,19891100
1988-11-07 23:00:00,14.06,19881200,14.29,19891200,14.29,19891100
1988-11-08 23:00:00,13.8,19881200,14.28,19891200,14.28,19891100
1988-11-09 23:00:00,13.86,19881200,14.25,19891200,14.25,19891100
1988-11-10 23:00:00,13.98,19881200,14.24,19891200,14.24,19891100
1988-11-11 23:00:00,13.95,19881200,14.14,19891200,14.14,19891100
1988-11-14 23:00:00,14.27,19881200,14.25,19891200,14.25,19891100
1988-11-15 23:00:00,13.9,19881200,13.93,19891200,13.93,19891100
1988-11-16 23:00:00,13.67,19881200,13.61,19891200,13.61,19891100
1988-11-17 23:00:00,13.29,19881200,12.7,19891200,12.7,19891100
1988-11-18 23:00:00,13.6,19881200,12.74,19891200,12.74,19891100
1988-11-21 23:00:00,12.77,19891100,12.74,19901100,12.77,19891200
1988-11-22 23:00:00,13.69,19891100,12.74,19901100,13.69,19891200
1988-11-23 23:00:00,13.85,19891100,12.74,19901100,13.85,19891200
1988-11-28 23:00:00,14.85,19891100,12.74,19901100,14.85,19891200
1988-11-29 23:00:00,15.0,19891100,12.74,19901100,15.0,19891200
1988-11-30 23:00:00,15.05,19891100,12.74,19901100,15.05,19891200
1988-12-01 23:00:00,15.15,19891100,12.74,19901100,15.15,19891200
1988-12-02 23:00:00,15.19,19891100,12.74,19901100,15.19,19891200
1988-12-05 23:00:00,14.84,19891100,12.74,19901100,14.84,19891200
1988-12-06 23:00:00,14.92,19891100,12.74,19901100,14.92,19891200
1988-12-07 23:00:00,15.21,19891100,12.74,19901100,15.21,19891200
1988-12-08 23:00:00,14.95,19891100,12.74,19901100,14.95,19891200
1988-12-09 23:00:00,15.28,19891100,12.74,19901100,15.28,19891200
1988-12-12 23:00:00,15.3,19891100,12.74,19901100,15.3,19891200
1988-12-13 23:00:00,14.99,19891100,12.74,19901100,14.99,19891200
1988-12-14 23:00:00,15.33,19891100,12.74,19901100,15.33,19891200
1988-12-15 23:00:00,14.95,19891100,12.74,19901100,14.95,19891200
1988-12-16 23:00:00,15.19,19891100,12.74,19901100,15.19,19891200
1988-12-19 23:00:00,15.05,19891100,12.74,19901100,15.05,19891200
1988-12-20 23:00:00,15.17,19891100,12.74,19901100,15.15,19891200
1988-12-21 23:00:00,15.19,19891100,12.74,19901100,15.17,19891200
1988-12-22 23:00:00,15.44,19891100,12.74,19901100,15.42,19891200
1988-12-23 23:00:00,15.63,19891100,12.74,19901100,15.61,19891200
1988-12-27 23:00:00,15.81,19891100,12.74,19901100,15.79,19891200
1988-12-28 23:00:00,15.53,19891100,12.74,19901100,15.49,19891200
1988-12-29 23:00:00,15.31,19891100,12.74,19901100,15.27,19891200
1988-12-30 23:00:00,15.41,19891100,12.74,19901100,15.36,19891200
1989-01-03 23:00:00,15.74,19891100,12.74,19901100,15.69,19891200
1989-01-04 23:00:00,15.71,19891100,12.74,19901100,15.66,19891200
1989-01-05 23:00:00,15.87,19891100,12.74,19901100,15.82,19891200
1989-01-06 23:00:00,15.98,19891100,12.74,19901100,15.94,19891200
1989-01-09 23:00:00,16.07,19891100,12.74,19901100,16.04,19891200
1989-01-10 23:00:00,16.06,19891100,12.74,19901100,16.03,19891200
1989-01-11 23:00:00,16.16,19891100,12.74,19901100,16.12,19891200
1989-01-12 23:00:00,16.32,19891100,12.74,19901100,16.3,19891200
1989-01-13 23:00:00,16.2,19891100,12.74,19901100,16.16,19891200
1989-01-16 23:00:00,16.24,19891100,12.74,19901100,16.2,19891200
1989-01-17 23:00:00,16.54,19891100,12.74,19901100,16.5,19891200
1989-01-18 23:00:00,17.53,19891100,12.74,19901100,17.49,19891200
1989-01-19 23:00:00,17.05,19891100,12.74,19901100,16.97,19891200
1989-01-20 23:00:00,16.77,19891100,12.74,19901100,16.7,19891200
1989-01-23 23:00:00,16.08,19891100,12.74,19901100,16.03,19891200
1989-01-24 23:00:00,16.39,19891100,12.74,19901100,16.36,19891200
1989-01-25 23:00:00,16.65,19891100,12.74,19901100,16.6,19891200
