DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
2011-03-08 23:00:00,9830.0,20110500,9830.0,20110500,9880.0,20110400
2011-03-09 23:00:00,9850.0,20110500,9850.0,20110500,9890.0,20110400
2011-03-10 23:00:00,9620.0,20110500,9620.0,20110500,9655.0,20110400
2011-03-11 23:00:00,9510.0,20110500,9510.0,20110500,9550.0,20110400
2011-03-14 23:00:00,9545.0,20110500,9545.0,20110500,9590.0,20110400
2011-03-15 23:00:00,9335.0,20110500,9335.0,20110500,9385.0,20110400
2011-03-16 23:00:00,9515.0,20110500,9515.0,20110500,9545.0,20110400
2011-03-17 23:00:00,9370.0,20110500,9370.0,20110500,9440.0,20110400
2011-03-18 23:00:00,9430.0,20110500,9430.0,20110500,9460.0,20110400
2011-03-21 23:00:00,9385.0,20110500,9385.0,20110500,9470.0,20110400
2011-03-22 23:00:00,9525.0,20110500,9525.0,20110500,9545.0,20110400
2011-03-23 23:00:00,9530.0,20110500,9530.0,20110500,9590.0,20110400
2011-03-24 23:00:00,9560.0,20110500,9560.0,20110500,9590.0,20110400
2011-03-25 23:00:00,9615.0,20110500,9615.0,20110500,9665.0,20110400
2011-03-28 23:00:00,9625.0,20110500,9625.0,20110500,9675.0,20110400
2011-03-29 23:00:00,9615.0,20110500,9615.0,20110500,9715.0,20110400
2011-03-30 23:00:00,9655.0,20110500,9655.0,20110500,9710.0,20110400
2011-03-31 23:00:00,9630.0,20110500,9630.0,20110500,9635.0,20110400
2011-04-01 23:00:00,9760.0,20110500,9760.0,20110500,9760.0,20110400
2011-04-06 23:00:00,9975.0,20110500,9975.0,20110500,9975.0,20110400
2011-04-07 23:00:00,9990.0,20110600,9990.0,20110600,10005.0,20110500
2011-04-08 23:00:00,10060.0,20110600,10060.0,20110600,10045.0,20110500
2011-04-11 23:00:00,10005.0,20110600,10005.0,20110600,10030.0,20110500
2011-04-12 23:00:00,9930.0,20110600,9930.0,20110600,9935.0,20110500
2011-04-13 23:00:00,10060.0,20110600,10060.0,20110600,10150.0,20110500
2011-04-14 23:00:00,10030.0,20110600,10030.0,20110600,10095.0,20110500
2011-04-15 23:00:00,10030.0,20110600,10030.0,20110600,10115.0,20110500
2011-04-18 23:00:00,10030.0,20110600,10030.0,20110600,10085.0,20110500
2011-04-19 23:00:00,9815.0,20110600,9815.0,20110600,9920.0,20110500
2011-04-20 23:00:00,9845.0,20110600,9845.0,20110600,9910.0,20110500
2011-04-21 23:00:00,9960.0,20110600,9960.0,20110600,9970.0,20110500
2011-04-22 23:00:00,9795.0,20110600,9795.0,20110600,9895.0,20110500
